ZIPCODE,MONTH,YEAR,CUSTOMERCLASS,COMBINED,TOTALCUSTOMERS,TOTALKWH,AVERAGEKWH
95366,12,2017,Elec- Residential,N,4516,3111751,689
95367,10,2017,Elec- Residential,Y,5321,2654109,499
95367,11,2017,Elec- Residential,Y,5322,2697380,507
95367,12,2017,Elec- Residential,Y,5326,3344796,628
95369,10,2017,Elec- Residential,N,367,231769,632
95369,11,2017,Elec- Residential,N,367,243808,664
95369,12,2017,Elec- Residential,N,367,332729,907
95370,10,2017,Elec- Residential,N,12413,6580653,530
95370,11,2017,Elec- Residential,N,12416,7704528,621
95370,12,2017,Elec- Residential,N,12416,9548649,769
95372,10,2017,Elec- Residential,N,746,387014,519
95372,11,2017,Elec- Residential,N,751,470645,627
95372,12,2017,Elec- Residential,N,753,573110,761
95374,10,2017,Elec- Residential,N,524,446805,853
95374,11,2017,Elec- Residential,N,527,485096,920
95374,12,2017,Elec- Residential,N,529,687847,1300
95375,10,2017,Elec- Residential,N,406,87356,215
95375,11,2017,Elec- Residential,N,406,90197,222
95375,12,2017,Elec- Residential,N,406,104630,258
95376,10,2017,Elec- Residential,N,16658,7860435,472
95376,11,2017,Elec- Residential,N,16664,7882872,473
95376,12,2017,Elec- Residential,N,16669,9824085,589
95377,10,2017,Elec- Residential,N,8921,4846085,543
95377,11,2017,Elec- Residential,N,8937,4922680,551
95377,12,2017,Elec- Residential,N,8952,6072839,678
95379,10,2017,Elec- Residential,N,1687,851265,505
95379,11,2017,Elec- Residential,N,1682,1007113,599
95379,12,2017,Elec- Residential,N,1687,1213213,719
95383,10,2017,Elec- Residential,N,2865,1139932,398
95383,11,2017,Elec- Residential,N,2867,1337902,467
95383,12,2017,Elec- Residential,N,2867,1578507,551
95385,10,2017,Elec- Residential,Y,0,0,NA
95385,11,2017,Elec- Residential,Y,0,0,NA
95385,12,2017,Elec- Residential,Y,0,0,NA
95386,10,2017,Elec- Residential,Y,0,0,NA
95386,11,2017,Elec- Residential,Y,0,0,NA
95386,12,2017,Elec- Residential,Y,0,0,NA
95387,10,2017,Elec- Residential,N,326,131763,404
95387,11,2017,Elec- Residential,N,327,129153,395
95387,12,2017,Elec- Residential,N,326,173315,532
95388,10,2017,Elec- Residential,Y,3340,1648129,493
95388,11,2017,Elec- Residential,Y,3344,1706549,510
95388,12,2017,Elec- Residential,Y,3344,2268343,678
95389,10,2017,Elec- Residential,N,432,214251,496
95389,11,2017,Elec- Residential,N,431,221346,514
95389,12,2017,Elec- Residential,N,432,259624,601
95391,10,2017,Elec- Residential,Y,0,0,NA
95391,11,2017,Elec- Residential,Y,0,0,NA
95391,12,2017,Elec- Residential,Y,0,0,NA
95401,10,2017,Elec- Residential,N,12994,5894513,454
95401,11,2017,Elec- Residential,N,13028,6480365,497
95401,12,2017,Elec- Residential,N,13029,7834598,601
95403,10,2017,Elec- Residential,N,13401,5762251,430
95403,11,2017,Elec- Residential,N,13421,6768480,504
95403,12,2017,Elec- Residential,N,13372,8043464,602
95404,10,2017,Elec- Residential,N,14281,6666044,467
95404,11,2017,Elec- Residential,N,14279,7706222,540
95404,12,2017,Elec- Residential,N,14217,9285534,653
95405,10,2017,Elec- Residential,N,9052,3726608,412
95405,11,2017,Elec- Residential,N,9068,4188710,462
95405,12,2017,Elec- Residential,N,9065,5078003,560
95407,10,2017,Elec- Residential,N,11038,5818030,527
95407,11,2017,Elec- Residential,N,11055,6120537,554
95407,12,2017,Elec- Residential,N,11057,7470116,676
95409,10,2017,Elec- Residential,N,11543,4692610,407
95409,11,2017,Elec- Residential,N,11569,5901404,510
95409,12,2017,Elec- Residential,N,11554,6929245,600
95410,10,2017,Elec- Residential,N,398,333842,839
95410,11,2017,Elec- Residential,N,406,361390,890
95410,12,2017,Elec- Residential,N,408,402424,986
95412,10,2017,Elec- Residential,Y,147,135674,923
95412,11,2017,Elec- Residential,Y,147,150143,1021
95412,12,2017,Elec- Residential,Y,147,158263,1077
95415,10,2017,Elec- Residential,N,529,303075,573
95415,11,2017,Elec- Residential,N,531,343264,646
95415,12,2017,Elec- Residential,N,536,416781,778
95417,10,2017,Elec- Residential,Y,0,0,NA
95417,11,2017,Elec- Residential,Y,0,0,NA
95417,12,2017,Elec- Residential,Y,0,0,NA
95419,10,2017,Elec- Residential,N,242,151484,626
95419,11,2017,Elec- Residential,N,241,174926,726
95419,12,2017,Elec- Residential,N,240,215084,896
95420,10,2017,Elec- Residential,N,133,97103,730
95420,11,2017,Elec- Residential,N,133,103754,780
95420,12,2017,Elec- Residential,N,135,118497,878
95421,10,2017,Elec- Residential,N,845,457286,541
95421,11,2017,Elec- Residential,N,849,523382,616
95421,12,2017,Elec- Residential,N,851,629737,740
95422,10,2017,Elec- Residential,N,7111,4045235,569
95422,11,2017,Elec- Residential,N,7106,5398296,760
95422,12,2017,Elec- Residential,N,7101,6879724,969
95423,10,2017,Elec- Residential,N,2349,1222654,520
95423,11,2017,Elec- Residential,N,2345,1601425,683
95423,12,2017,Elec- Residential,N,2347,2041104,870
95425,10,2017,Elec- Residential,N,4219,2070295,491
95425,11,2017,Elec- Residential,N,4219,2241587,531
95425,12,2017,Elec- Residential,N,4218,2670514,633
95426,10,2017,Elec- Residential,N,1105,569022,515
95426,11,2017,Elec- Residential,N,1106,723305,654
95426,12,2017,Elec- Residential,N,1106,793226,717
95427,10,2017,Elec- Residential,N,113,103863,919
95427,11,2017,Elec- Residential,N,114,106283,932
95427,12,2017,Elec- Residential,N,114,119965,1052
95428,10,2017,Elec- Residential,N,771,714738,927
95428,11,2017,Elec- Residential,N,777,784667,1010
95428,12,2017,Elec- Residential,N,776,896049,1155
95429,10,2017,Elec- Residential,Y,0,0,NA
95429,11,2017,Elec- Residential,Y,0,0,NA
95429,12,2017,Elec- Residential,Y,0,0,NA
95432,10,2017,Elec- Residential,N,143,57604,403
95432,11,2017,Elec- Residential,N,141,66072,469
95432,12,2017,Elec- Residential,N,144,79182,550
95435,10,2017,Elec- Residential,N,139,93610,673
95435,11,2017,Elec- Residential,N,138,116107,841
95435,12,2017,Elec- Residential,N,137,146058,1066
95436,10,2017,Elec- Residential,N,2456,1524278,621
95436,11,2017,Elec- Residential,N,2455,1739790,709
95436,12,2017,Elec- Residential,N,2452,2061084,841
95437,10,2017,Elec- Residential,N,6028,3670416,609
95437,11,2017,Elec- Residential,N,6036,4044499,670
95437,12,2017,Elec- Residential,N,6049,4732285,782
95439,10,2017,Elec- Residential,N,236,167273,709
95439,11,2017,Elec- Residential,N,235,193349,823
95439,12,2017,Elec- Residential,N,236,226166,958
95441,10,2017,Elec- Residential,N,766,516924,675
95441,11,2017,Elec- Residential,N,768,609113,793
95441,12,2017,Elec- Residential,N,766,733505,958
95442,10,2017,Elec- Residential,N,1517,625519,412
95442,11,2017,Elec- Residential,N,1524,1053434,691
95442,12,2017,Elec- Residential,N,1522,1226072,806
95443,10,2017,Elec- Residential,N,161,94094,584
95443,11,2017,Elec- Residential,N,161,112992,702
95443,12,2017,Elec- Residential,N,163,131834,809
95444,10,2017,Elec- Residential,N,273,167637,614
95444,11,2017,Elec- Residential,N,273,198691,728
95444,12,2017,Elec- Residential,N,272,222597,818
95445,10,2017,Elec- Residential,N,1197,676432,565
95445,11,2017,Elec- Residential,N,1210,763968,631
95445,12,2017,Elec- Residential,N,1215,847412,697
95446,10,2017,Elec- Residential,N,2900,1783642,615
95446,11,2017,Elec- Residential,N,2900,2033683,701
95446,12,2017,Elec- Residential,N,2897,2501439,863
95448,10,2017,Elec- Residential,N,2550,1872705,734
95448,11,2017,Elec- Residential,N,2548,2143027,841
95448,12,2017,Elec- Residential,N,2552,2585098,1013
95449,10,2017,Elec- Residential,N,523,317905,608
95449,11,2017,Elec- Residential,N,527,375026,712
95449,12,2017,Elec- Residential,N,529,451028,853
95450,10,2017,Elec- Residential,N,307,148733,484
95450,11,2017,Elec- Residential,N,320,164987,516
95450,12,2017,Elec- Residential,N,323,195924,607
95451,10,2017,Elec- Residential,N,5120,3087517,603
95451,11,2017,Elec- Residential,N,5126,3979874,776
95451,12,2017,Elec- Residential,N,5131,4873943,950
95452,10,2017,Elec- Residential,N,636,303883,478
95452,11,2017,Elec- Residential,N,637,493814,775
95452,12,2017,Elec- Residential,N,632,566904,897
95453,10,2017,Elec- Residential,N,4807,2796910,582
95453,11,2017,Elec- Residential,N,4807,3667210,763
95453,12,2017,Elec- Residential,N,4800,4784070,997
95454,10,2017,Elec- Residential,Y,777,658201,847
95454,11,2017,Elec- Residential,Y,781,764864,979
95454,12,2017,Elec- Residential,Y,782,784476,1003
95456,10,2017,Elec- Residential,N,299,237244,793
95456,11,2017,Elec- Residential,N,309,265062,858
95456,12,2017,Elec- Residential,N,309,323089,1046
95457,10,2017,Elec- Residential,N,1283,849708,662
95457,11,2017,Elec- Residential,N,1292,1037603,803
95457,12,2017,Elec- Residential,N,1294,1250601,966
95458,10,2017,Elec- Residential,N,1536,831753,542
95458,11,2017,Elec- Residential,N,1546,1138255,736
95458,12,2017,Elec- Residential,N,1543,1465681,950
95459,10,2017,Elec- Residential,N,360,173413,482
95459,11,2017,Elec- Residential,N,360,179791,499
95459,12,2017,Elec- Residential,N,358,218681,611
95460,10,2017,Elec- Residential,N,1231,826289,671
95460,11,2017,Elec- Residential,N,1255,932391,743
95460,12,2017,Elec- Residential,N,1255,1062490,847
95461,10,2017,Elec- Residential,N,1011,600548,594
95461,11,2017,Elec- Residential,N,1017,727663,715
95461,12,2017,Elec- Residential,N,1023,873868,854
95462,10,2017,Elec- Residential,N,927,569889,615
95462,11,2017,Elec- Residential,N,930,719811,774
95462,12,2017,Elec- Residential,N,931,828613,890
95463,11,2017,Elec- Residential,N,101,105905,1049
95464,10,2017,Elec- Residential,N,1303,703056,540
95464,11,2017,Elec- Residential,N,1303,929832,714
95464,12,2017,Elec- Residential,N,1302,1179735,906
95465,10,2017,Elec- Residential,N,596,570258,957
95465,11,2017,Elec- Residential,N,594,624469,1051
95465,12,2017,Elec- Residential,N,592,685226,1157
95466,10,2017,Elec- Residential,N,380,251936,663
95466,11,2017,Elec- Residential,N,391,270864,693
95466,12,2017,Elec- Residential,N,392,313393,799
95467,10,2017,Elec- Residential,N,2383,1340899,563
95467,11,2017,Elec- Residential,N,2381,1617804,679
95467,12,2017,Elec- Residential,N,2382,1979552,831
95468,10,2017,Elec- Residential,N,485,291150,600
95468,11,2017,Elec- Residential,N,494,339581,687
95468,12,2017,Elec- Residential,N,506,386632,764
95469,10,2017,Elec- Residential,N,598,370270,619
95469,11,2017,Elec- Residential,N,602,494279,821
95469,12,2017,Elec- Residential,N,614,581977,948
95470,10,2017,Elec- Residential,N,1927,1305165,677
95470,11,2017,Elec- Residential,N,1933,1592956,824
95470,12,2017,Elec- Residential,N,1928,1812816,940
95471,10,2017,Elec- Residential,N,449,242044,539
95471,11,2017,Elec- Residential,N,447,288680,646
95471,12,2017,Elec- Residential,N,448,379559,847
95472,10,2017,Elec- Residential,N,5528,3994251,723
95472,11,2017,Elec- Residential,N,5858,4668454,797
95472,12,2017,Elec- Residential,N,6051,5742490,949
95476,10,2017,Elec- Residential,N,14057,6756922,481
95476,11,2017,Elec- Residential,N,14059,7983977,568
95476,12,2017,Elec- Residential,N,14068,9483457,674
95480,10,2017,Elec- Residential,Y,0,0,NA
95480,11,2017,Elec- Residential,Y,0,0,NA
95480,12,2017,Elec- Residential,Y,0,0,NA
95482,10,2017,Elec- Residential,N,4912,2960291,603
95482,11,2017,Elec- Residential,N,4925,3483017,707
95482,12,2017,Elec- Residential,N,4929,4256201,864
95485,10,2017,Elec- Residential,Y,1073,695171,648
95485,11,2017,Elec- Residential,Y,1070,852577,797
95485,12,2017,Elec- Residential,Y,1070,1012984,947
95486,10,2017,Elec- Residential,N,145,51623,356
95486,11,2017,Elec- Residential,N,145,58536,404
95486,12,2017,Elec- Residential,N,145,77058,531
95488,10,2017,Elec- Residential,Y,177,121708,688
95488,11,2017,Elec- Residential,Y,177,120915,683
95488,12,2017,Elec- Residential,Y,176,134414,764
95490,10,2017,Elec- Residential,N,4810,2805392,583
95490,11,2017,Elec- Residential,N,4824,3228055,669
95490,12,2017,Elec- Residential,N,4855,3805889,784
95492,10,2017,Elec- Residential,N,9099,4882028,537
95492,11,2017,Elec- Residential,N,9102,5194589,571
95492,12,2017,Elec- Residential,N,9097,6218078,684
95493,10,2017,Elec- Residential,Y,0,0,NA
95493,11,2017,Elec- Residential,Y,0,0,NA
95493,12,2017,Elec- Residential,Y,0,0,NA
95494,10,2017,Elec- Residential,N,108,57758,535
95494,11,2017,Elec- Residential,N,108,74529,690
95494,12,2017,Elec- Residential,N,111,86891,783
95497,10,2017,Elec- Residential,N,1761,704421,400
95497,11,2017,Elec- Residential,N,1763,813954,462
95497,12,2017,Elec- Residential,N,1764,949996,539
95501,10,2017,Elec- Residential,N,9792,3842418,392
95501,11,2017,Elec- Residential,N,9794,4207846,430
95501,12,2017,Elec- Residential,N,9782,4805779,491
95503,10,2017,Elec- Residential,N,9369,5180161,553
95503,11,2017,Elec- Residential,N,9374,5507755,588
95503,12,2017,Elec- Residential,N,9378,6298354,672
95511,10,2017,Elec- Residential,Y,161,212197,1318
95511,11,2017,Elec- Residential,Y,160,199162,1245
95511,12,2017,Elec- Residential,Y,160,183477,1147
95514,10,2017,Elec- Residential,Y,0,0,NA
95514,11,2017,Elec- Residential,Y,0,0,NA
95514,12,2017,Elec- Residential,Y,0,0,NA
95518,10,2017,Elec- Residential,N,347,346442,998
95518,11,2017,Elec- Residential,N,346,378357,1094
95518,12,2017,Elec- Residential,N,346,413352,1195
95519,10,2017,Elec- Residential,N,6630,4146940,625
95519,11,2017,Elec- Residential,N,6632,4421128,667
95519,12,2017,Elec- Residential,N,6624,4892787,739
95521,10,2017,Elec- Residential,Y,7864,3404221,433
95521,11,2017,Elec- Residential,Y,7872,3762721,478
95521,12,2017,Elec- Residential,Y,7818,4135973,529
95524,10,2017,Elec- Residential,N,676,430776,637
95524,11,2017,Elec- Residential,N,677,481104,711
95524,12,2017,Elec- Residential,N,677,540007,798
95525,10,2017,Elec- Residential,N,735,365946,498
95525,11,2017,Elec- Residential,N,729,405544,556
95525,12,2017,Elec- Residential,N,731,454624,622
95526,10,2017,Elec- Residential,N,492,305673,621
95526,11,2017,Elec- Residential,N,490,300952,614
95526,12,2017,Elec- Residential,N,489,291108,595
95527,10,2017,Elec- Residential,Y,367,293015,798
95527,11,2017,Elec- Residential,Y,370,282590,764
95527,12,2017,Elec- Residential,Y,374,293400,784
95528,10,2017,Elec- Residential,N,443,452425,1021
95528,11,2017,Elec- Residential,N,443,453966,1025
95528,12,2017,Elec- Residential,N,444,502086,1131
95536,10,2017,Elec- Residential,N,1162,713205,614
95536,11,2017,Elec- Residential,N,1168,795142,681
95536,12,2017,Elec- Residential,N,1179,971214,824
95537,10,2017,Elec- Residential,N,161,98578,612
95537,11,2017,Elec- Residential,N,159,96356,606
95537,12,2017,Elec- Residential,N,155,103117,665
95540,10,2017,Elec- Residential,N,5335,2709684,508
95540,11,2017,Elec- Residential,N,5340,2904796,544
95540,12,2017,Elec- Residential,N,5334,3329327,624
95542,10,2017,Elec- Residential,N,835,982880,1177
95542,11,2017,Elec- Residential,N,830,1073064,1293
95542,12,2017,Elec- Residential,N,831,1130015,1360
95546,10,2017,Elec- Residential,N,912,580323,636
95546,11,2017,Elec- Residential,N,916,655253,715
95546,12,2017,Elec- Residential,N,922,790849,858
95547,10,2017,Elec- Residential,N,496,378702,764
95547,11,2017,Elec- Residential,N,494,407912,826
95547,12,2017,Elec- Residential,N,495,450475,910
95549,10,2017,Elec- Residential,Y,325,445791,1372
95549,11,2017,Elec- Residential,Y,325,435951,1341
95549,12,2017,Elec- Residential,Y,324,451592,1394
95550,10,2017,Elec- Residential,Y,0,0,NA
95550,11,2017,Elec- Residential,Y,0,0,NA
95550,12,2017,Elec- Residential,Y,0,0,NA
95551,10,2017,Elec- Residential,N,630,369873,587
95551,11,2017,Elec- Residential,N,626,409530,654
95551,12,2017,Elec- Residential,N,630,462870,735
95552,10,2017,Elec- Residential,Y,188,134959,718
95552,11,2017,Elec- Residential,Y,188,134763,717
95552,12,2017,Elec- Residential,Y,190,117514,618
95553,10,2017,Elec- Residential,N,302,387132,1282
95553,11,2017,Elec- Residential,N,301,386863,1285
95553,12,2017,Elec- Residential,N,301,449703,1494
95554,10,2017,Elec- Residential,N,236,262042,1110
95554,11,2017,Elec- Residential,N,236,264440,1121
95554,12,2017,Elec- Residential,N,235,269921,1149
95555,10,2017,Elec- Residential,N,162,118126,729
95555,11,2017,Elec- Residential,N,163,131696,808
95555,12,2017,Elec- Residential,N,165,152516,924
95556,10,2017,Elec- Residential,Y,267,205796,771
95556,11,2017,Elec- Residential,Y,266,205938,774
95556,12,2017,Elec- Residential,Y,266,218973,823
95558,10,2017,Elec- Residential,N,162,167892,1036
95558,11,2017,Elec- Residential,N,162,173242,1069
95558,12,2017,Elec- Residential,N,163,161951,994
95560,10,2017,Elec- Residential,N,612,661525,1081
95560,11,2017,Elec- Residential,N,613,719379,1174
95560,12,2017,Elec- Residential,N,614,802713,1307
95562,10,2017,Elec- Residential,N,1317,765664,581
95562,11,2017,Elec- Residential,N,1314,796869,606
95562,12,2017,Elec- Residential,N,1312,914093,697
95563,10,2017,Elec- Residential,N,329,274469,834
95563,11,2017,Elec- Residential,N,331,267295,808
95563,12,2017,Elec- Residential,N,329,295607,899
95564,10,2017,Elec- Residential,Y,0,0,NA
95564,11,2017,Elec- Residential,Y,0,0,NA
95564,12,2017,Elec- Residential,Y,0,0,NA
95565,10,2017,Elec- Residential,N,297,161780,545
95565,11,2017,Elec- Residential,N,291,167861,577
95565,12,2017,Elec- Residential,N,291,196098,674
95568,10,2017,Elec- Residential,Y,0,0,NA
95568,11,2017,Elec- Residential,Y,0,0,NA
95568,12,2017,Elec- Residential,Y,0,0,NA
95569,10,2017,Elec- Residential,N,123,117939,959
95569,11,2017,Elec- Residential,N,122,113951,934
95569,12,2017,Elec- Residential,N,122,113388,929
95570,10,2017,Elec- Residential,N,1155,1107540,959
95570,11,2017,Elec- Residential,N,1156,1229872,1064
95570,12,2017,Elec- Residential,N,1154,1361735,1180
95571,10,2017,Elec- Residential,N,128,131875,1030
95571,11,2017,Elec- Residential,N,130,136091,1047
95571,12,2017,Elec- Residential,N,130,161221,1240
95573,10,2017,Elec- Residential,N,986,809890,821
95573,11,2017,Elec- Residential,N,983,844998,860
95573,12,2017,Elec- Residential,N,983,959158,976
95585,10,2017,Elec- Residential,Y,243,199534,821
95585,11,2017,Elec- Residential,Y,242,210057,868
95585,12,2017,Elec- Residential,Y,251,247727,987
95587,10,2017,Elec- Residential,Y,0,0,NA
95587,11,2017,Elec- Residential,Y,0,0,NA
95587,12,2017,Elec- Residential,Y,0,0,NA
95589,10,2017,Elec- Residential,N,125,176742,1414
95589,11,2017,Elec- Residential,N,124,180145,1453
95589,12,2017,Elec- Residential,N,127,184724,1455
95595,10,2017,Elec- Residential,Y,0,0,NA
95595,11,2017,Elec- Residential,Y,0,0,NA
95595,12,2017,Elec- Residential,Y,0,0,NA
95601,10,2017,Elec- Residential,N,159,83542,525
95601,11,2017,Elec- Residential,N,159,98766,621
95601,12,2017,Elec- Residential,N,158,139453,883
95602,10,2017,Elec- Residential,N,7009,4092036,584
95602,11,2017,Elec- Residential,N,7026,4954405,705
95602,12,2017,Elec- Residential,N,7024,6040542,860
95603,10,2017,Elec- Residential,N,11240,5188388,462
95603,11,2017,Elec- Residential,N,11243,6209531,552
95603,12,2017,Elec- Residential,N,11236,7304933,650
95605,10,2017,Elec- Residential,Y,4977,1908953,384
95605,11,2017,Elec- Residential,Y,4951,1996065,403
95605,12,2017,Elec- Residential,Y,4944,2509773,508
95606,10,2017,Elec- Residential,Y,228,173552,761
95606,11,2017,Elec- Residential,Y,229,172073,751
95606,12,2017,Elec- Residential,Y,227,214464,945
95607,10,2017,Elec- Residential,N,160,104169,651
95607,11,2017,Elec- Residential,N,160,116507,728
95607,12,2017,Elec- Residential,N,159,152426,959
95612,10,2017,Elec- Residential,N,442,301601,682
95612,11,2017,Elec- Residential,N,443,340193,768
95612,12,2017,Elec- Residential,N,446,452840,1015
95613,10,2017,Elec- Residential,N,190,100946,531
95613,11,2017,Elec- Residential,N,190,121293,638
95613,12,2017,Elec- Residential,N,193,154880,802
95614,10,2017,Elec- Residential,N,1630,877882,539
95614,11,2017,Elec- Residential,N,1633,1095453,671
95614,12,2017,Elec- Residential,N,1631,1301251,798
95615,10,2017,Elec- Residential,Y,0,0,NA
95615,11,2017,Elec- Residential,Y,0,0,NA
95615,12,2017,Elec- Residential,Y,0,0,NA
95616,10,2017,Elec- Residential,N,17402,6494519,373
95616,11,2017,Elec- Residential,N,17444,7183805,412
95616,12,2017,Elec- Residential,N,17442,8348367,479
95618,10,2017,Elec- Residential,N,9495,3676635,387
95618,11,2017,Elec- Residential,N,9511,3943885,415
95618,12,2017,Elec- Residential,N,9502,4675599,492
95619,10,2017,Elec- Residential,N,1955,1036864,530
95619,11,2017,Elec- Residential,N,1957,1264413,646
95619,12,2017,Elec- Residential,N,1947,1571515,807
95620,10,2017,Elec- Residential,N,6921,3293407,476
95620,11,2017,Elec- Residential,N,6932,3458069,499
95620,12,2017,Elec- Residential,N,6951,4298832,618
95623,10,2017,Elec- Residential,N,1693,1019851,602
95623,11,2017,Elec- Residential,N,1694,1253946,740
95623,12,2017,Elec- Residential,N,1697,1586182,935
95625,10,2017,Elec- Residential,N,106,54572,515
95625,11,2017,Elec- Residential,N,105,59788,569
95625,12,2017,Elec- Residential,N,106,82369,777
95626,10,2017,Elec- Residential,Y,239,165720,693
95626,11,2017,Elec- Residential,Y,238,204031,857
95626,12,2017,Elec- Residential,Y,236,274630,1164
95627,10,2017,Elec- Residential,Y,1220,614985,504
95627,11,2017,Elec- Residential,Y,1227,654651,534
95627,12,2017,Elec- Residential,Y,1223,815461,667
95629,10,2017,Elec- Residential,N,412,249172,605
95629,11,2017,Elec- Residential,N,416,278422,669
95629,12,2017,Elec- Residential,N,417,344428,826
95630,10,2017,Elec- Residential,Y,0,0,NA
95630,11,2017,Elec- Residential,Y,0,0,NA
95630,12,2017,Elec- Residential,Y,0,0,NA
95631,10,2017,Elec- Residential,N,2316,1520216,656
95631,11,2017,Elec- Residential,N,2317,1805220,779
95631,12,2017,Elec- Residential,N,2318,2073755,895
95632,10,2017,Elec- Residential,N,340,251782,741
95632,11,2017,Elec- Residential,N,338,279085,826
95632,12,2017,Elec- Residential,N,336,364139,1084
95633,10,2017,Elec- Residential,N,1254,809816,646
95633,11,2017,Elec- Residential,N,1256,949318,756
95633,12,2017,Elec- Residential,N,1254,1079323,861
95634,10,2017,Elec- Residential,N,1306,781996,599
95634,11,2017,Elec- Residential,N,1308,920654,704
95634,12,2017,Elec- Residential,N,1309,1031509,788
95635,10,2017,Elec- Residential,N,464,298992,644
95635,11,2017,Elec- Residential,N,463,338273,731
95635,12,2017,Elec- Residential,N,464,371176,800
95636,10,2017,Elec- Residential,N,617,320236,519
95636,11,2017,Elec- Residential,N,617,363348,589
95636,12,2017,Elec- Residential,N,614,382397,623
95637,10,2017,Elec- Residential,N,162,111511,688
95637,11,2017,Elec- Residential,N,164,123767,755
95637,12,2017,Elec- Residential,N,165,149447,906
95640,10,2017,Elec- Residential,N,3087,1573215,510
95640,11,2017,Elec- Residential,N,3088,1738797,563
95640,12,2017,Elec- Residential,N,3101,2228291,719
95641,10,2017,Elec- Residential,N,821,469179,571
95641,11,2017,Elec- Residential,N,822,525787,640
95641,12,2017,Elec- Residential,N,823,704940,857
95642,10,2017,Elec- Residential,N,3248,1525169,470
95642,11,2017,Elec- Residential,N,3251,1723019,530
95642,12,2017,Elec- Residential,N,3259,2116221,649
95645,10,2017,Elec- Residential,N,457,265796,582
95645,11,2017,Elec- Residential,N,459,320641,699
95645,12,2017,Elec- Residential,N,458,443145,968
95648,10,2017,Elec- Residential,N,20378,8744166,429
95648,11,2017,Elec- Residential,N,20395,10165116,498
95648,12,2017,Elec- Residential,N,20424,12162948,596
95650,10,2017,Elec- Residential,N,4688,3073772,656
95650,11,2017,Elec- Residential,N,4691,3708627,791
95650,12,2017,Elec- Residential,N,4684,4626398,988
95651,10,2017,Elec- Residential,N,346,204800,592
95651,11,2017,Elec- Residential,N,343,234258,683
95651,12,2017,Elec- Residential,N,342,298492,873
95653,10,2017,Elec- Residential,N,156,110107,706
95653,11,2017,Elec- Residential,N,156,110871,711
95653,12,2017,Elec- Residential,N,155,152622,985
95656,10,2017,Elec- Residential,N,262,184862,706
95656,11,2017,Elec- Residential,N,263,210726,801
95656,12,2017,Elec- Residential,N,263,232644,885
95658,10,2017,Elec- Residential,N,2355,1575329,669
95658,11,2017,Elec- Residential,N,2357,1971251,836
95658,12,2017,Elec- Residential,N,2358,2414368,1024
95659,10,2017,Elec- Residential,N,276,167186,606
95659,11,2017,Elec- Residential,N,277,185363,669
95659,12,2017,Elec- Residential,N,276,238549,864
95660,10,2017,Elec- Residential,Y,0,0,NA
95660,11,2017,Elec- Residential,Y,0,0,NA
95660,12,2017,Elec- Residential,Y,0,0,NA
95661,10,2017,Elec- Residential,N,104,62107,597
95661,11,2017,Elec- Residential,N,103,74066,719
95661,12,2017,Elec- Residential,N,105,98379,937
95663,10,2017,Elec- Residential,N,1091,674993,619
95663,11,2017,Elec- Residential,N,1090,829515,761
95663,12,2017,Elec- Residential,N,1089,1013545,931
95664,10,2017,Elec- Residential,N,578,374671,648
95664,11,2017,Elec- Residential,N,575,449601,782
95664,12,2017,Elec- Residential,N,577,536482,930
95665,10,2017,Elec- Residential,N,2152,1233927,573
95665,11,2017,Elec- Residential,N,2156,1477187,685
95665,12,2017,Elec- Residential,N,2156,1749958,812
95666,10,2017,Elec- Residential,N,3497,1650639,472
95666,11,2017,Elec- Residential,N,3493,1942063,556
95666,12,2017,Elec- Residential,N,3489,2223347,637
95667,10,2017,Elec- Residential,N,14872,8792634,591
95667,11,2017,Elec- Residential,N,14867,10796136,726
95667,12,2017,Elec- Residential,N,14861,13024829,876
95668,10,2017,Elec- Residential,N,298,206010,691
95668,11,2017,Elec- Residential,N,299,234365,784
95668,12,2017,Elec- Residential,N,297,300558,1012
95669,10,2017,Elec- Residential,N,1035,596812,577
95669,11,2017,Elec- Residential,N,1034,691102,668
95669,12,2017,Elec- Residential,N,1036,870941,841
95672,10,2017,Elec- Residential,N,1730,1085090,627
95672,11,2017,Elec- Residential,N,1729,1374113,795
95672,12,2017,Elec- Residential,N,1734,1737736,1002
95674,10,2017,Elec- Residential,N,256,168550,658
95674,11,2017,Elec- Residential,N,257,187143,728
95674,12,2017,Elec- Residential,N,256,237786,929
95675,10,2017,Elec- Residential,N,180,107813,599
95675,11,2017,Elec- Residential,N,182,128478,706
95675,12,2017,Elec- Residential,N,181,166645,921
95676,10,2017,Elec- Residential,N,134,97922,731
95676,11,2017,Elec- Residential,N,134,109073,814
95676,12,2017,Elec- Residential,N,133,143900,1082
95677,10,2017,Elec- Residential,N,9733,4565797,469
95677,11,2017,Elec- Residential,N,9731,5146822,529
95677,12,2017,Elec- Residential,N,9771,6374751,652
95679,10,2017,Elec- Residential,Y,0,0,NA
95679,11,2017,Elec- Residential,Y,0,0,NA
95679,12,2017,Elec- Residential,Y,0,0,NA
95681,10,2017,Elec- Residential,N,471,261629,555
95681,11,2017,Elec- Residential,N,472,294918,625
95681,12,2017,Elec- Residential,N,471,362782,770
95682,10,2017,Elec- Residential,N,11307,6930374,613
95682,11,2017,Elec- Residential,N,11313,8587385,759
95682,12,2017,Elec- Residential,N,11306,11095544,981
95684,10,2017,Elec- Residential,N,1517,993120,655
